FECHA;DEPARTAMENTO;MUNICIPIO;EVENTO;COORDENADAS;FAMILIAS;PERSONAS
29/01/2024;PUTUMAYO;COLON;INCENDIO FORESTAL;;;
29/01/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
29/01/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
29/01/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
29/01/2024;CORDOBA;TIERRALTA;INCENDIO FORESTAL;;;
29/01/2024;CAUCA;PAEZ;INCENDIO FORESTAL;;;
29/01/2024;CUNDINAMARCA;ZIPAQUIRA;INCENDIO FORESTAL;;;
29/01/2024;CESAR;AGUACHICA;INCENDIO FORESTAL;;;
29/01/2024;CESAR;AGUACHICA;INCENDIO FORESTAL;;;
29/01/2024;CORDOBA;CERETE;INCENDIO FORESTAL;;;
29/01/2024;CAQUETA;FLORENCIA;INCENDIO FORESTAL;;;
29/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
29/01/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
29/01/2024;BOYACA;PESCA;INCENDIO FORESTAL;;;
29/01/2024;SANTANDER;VELEZ;INCENDIO FORESTAL;;;
29/01/2024;CALDAS;AGUADAS;INCENDIO FORESTAL;;;
29/01/2024;TOLIMA;LIBANO;INCENDIO FORESTAL;;;
29/01/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
29/01/2024;CESAR;BOSCONIA;INCENDIO FORESTAL;;;
29/01/2024;ARAUCA;ARAUQUITA;INCENDIO FORESTAL;;;
29/01/2024;SANTANDER;CURITI;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;NECHI;INCENDIO FORESTAL;;;
29/01/2024;ATLANTICO;MANATI;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;LA PINTADA;INCENDIO FORESTAL;;;
29/01/2024;VALLE DEL CAUCA;RESTREPO;INCENDIO FORESTAL;;;
29/01/2024;ATLANTICO;SOLEDAD;INCENDIO FORESTAL;;;
29/01/2024;MAGDALENA;ZONA BANANERA;INCENDIO FORESTAL;;;
29/01/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
29/01/2024;BOYACA;SABOYA;INCENDIO FORESTAL;;;
29/01/2024;CESAR;EL PASO;INCENDIO FORESTAL;;;
29/01/2024;CESAR;EL PASO;INCENDIO FORESTAL;;;
29/01/2024;CESAR;EL PASO;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;YOLOMBO;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;YOLOMBO;INCENDIO FORESTAL;;;
29/01/2024;META;GRANADA;INCENDIO FORESTAL;;;
29/01/2024;HUILA;AGRADO;INCENDIO FORESTAL;;;
29/01/2024;SANTANDER;GIRON;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;SAN PEDRO DE URABA;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;URRAO;INCENDIO FORESTAL;;;
29/01/2024;HUILA;OPORAPA;INCENDIO FORESTAL;;;
29/01/2024;CORDOBA;TIERRALTA;INCENDIO FORESTAL;;;
29/01/2024;MAGDALENA;EL BANCO;INCENDIO FORESTAL;;;
29/01/2024;ANTIOQUIA;PUERTO BERRIO;INCENDIO FORESTAL;;;
29/01/2024;BOYACA;SOCHA;INCENDIO FORESTAL;;;
29/01/2024;BOYACA;MIRAFLORES;INCENDIO FORESTAL;;;
29/01/2024;CESAR;VALLEDUPAR;INCENDIO FORESTAL;;;
29/01/2024;HUILA;TIMANA;INCENDIO FORESTAL;;;
29/01/2024;META;GUAMAL;INCENDIO FORESTAL;;;
29/01/2024;CUNDINAMARCA;FUQUENE;INCENDIO FORESTAL;;;
29/01/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
30/01/2024;BOYACA;ALMEIDA;INCENDIO FORESTAL;;;
30/01/2024;META;SAN MARTIN;INCENDIO FORESTAL;;;
30/01/2024;MAGDALENA;SANTA ANA;INCENDIO FORESTAL;;;
30/01/2024;META;MESETAS;INCENDIO FORESTAL;;;
30/01/2024;SUCRE;CAIMITO;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;PONEDERA;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;EL PEÑON;INCENDIO FORESTAL;;;
30/01/2024;META;CUMARAL;INCENDIO FORESTAL;;;
30/01/2024;BOYACA;PAUNA;INCENDIO FORESTAL;;;
30/01/2024;SANTANDER;RIONEGRO;INCENDIO FORESTAL;;;
30/01/2024;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;ARJONA;INCENDIO ESTRUCTURAL;;;
30/01/2024;CAUCA;SILVIA;INCENDIO FORESTAL;;;
30/01/2024;VICHADA;LA PRIMAVERA;INCENDIO FORESTAL;;;
30/01/2024;CUNDINAMARCA;FUQUENE;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;SAN JUAN NEPOMUCENO;SEQUIA;;;
30/01/2024;ANTIOQUIA;SANTA ROSA DE OSOS;VENDAVAL;;;
30/01/2024;BOYACA;BELEN;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;CERINZA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;CHIVOR;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;CORRALES;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;CUITIVA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;SAN JOSE DE PARE;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;CHINAVITA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;EL ESPINO;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;FLORESTA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;GUAYATA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;QUIPAMA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;SAMACA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;SOATA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;SOCOTA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;TASCO;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;TOPAGA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;BOYACA;TUTAZA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;CHIPAQUE;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;FUQUENE;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;GUACHETA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;JERUSALEN;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;LA PALMA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;NEMOCON;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;PANDI;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;QUEBRADANEGRA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;QUIPILE;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;TABIO;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;UBALA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;CUNDINAMARCA;ZIPAQUIRA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;PUTUMAYO;PUERTO GUZMAN;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;CARCASI;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;GALAN;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;GUAVATA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;HATO;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;MOGOTES;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SUCRE;MORROA;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SUCRE;OVEJAS;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;NORTE DE SANTANDER;MUTISCUA;RACIONAMIENTO;;;
30/01/2024;NORTE DE SANTANDER;CACOTA;RACIONAMIENTO;;;
30/01/2024;NORTE DE SANTANDER;LA PLAYA;RACIONAMIENTO;;;
30/01/2024;SANTANDER;PINCHOTE;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;SANTANDER;PUERTO WILCHES;DESABASTECIMIENTO DE AGUA;;;
30/01/2024;VALLE DEL CAUCA;EL CERRITO;INCENDIO FORESTAL;;;
30/01/2024;CALDAS;VITERBO;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;OROCUE;INCENDIO FORESTAL;;;
30/01/2024;CESAR;CHIRIGUANA;INCENDIO FORESTAL;;;
30/01/2024;CESAR;CHIRIGUANA;INCENDIO FORESTAL;;;
30/01/2024;BOYACA;SOGAMOSO;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;HATO COROZAL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;HATO COROZAL;INCENDIO FORESTAL;;;
30/01/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
30/01/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
30/01/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
30/01/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
30/01/2024;SUCRE;SANTIAGO DE TOLU;INCENDIO FORESTAL;;;
30/01/2024;CAUCA;MIRANDA;INCENDIO FORESTAL;;;
30/01/2024;VALLE DEL CAUCA;GUADALAJARA DE BUGA;INCENDIO FORESTAL;;;
30/01/2024;CESAR;AGUACHICA;INCENDIO FORESTAL;;;
30/01/2024;SANTANDER;PUERTO WILCHES;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;GALAPA;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;GALAPA;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;GALAPA;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
30/01/2024;META;PUERTO RICO;INCENDIO FORESTAL;;;
30/01/2024;ARAUCA;TAME;INCENDIO FORESTAL;;;
30/01/2024;ARAUCA;TAME;INCENDIO FORESTAL;;;
30/01/2024;CALDAS;FILADELFIA;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
30/01/2024;CALDAS;ANSERMA;INCENDIO FORESTAL;;;
30/01/2024;ANTIOQUIA;PEÑOL;INCENDIO FORESTAL;;;
30/01/2024;HUILA;LA PLATA;INCENDIO FORESTAL;;;
30/01/2024;ATLANTICO;SABANALARGA;INCENDIO FORESTAL;;;
30/01/2024;LA GUAJIRA;URUMITA;INCENDIO FORESTAL;;;
30/01/2024;ANTIOQUIA;NECHI;INCENDIO FORESTAL;;;
30/01/2024;MAGDALENA;SANTA ANA;INCENDIO FORESTAL;;;
30/01/2024;MAGDALENA;ZONA BANANERA;INCENDIO FORESTAL;;;
30/01/2024;SANTANDER;OIBA;INCENDIO FORESTAL;;;
30/01/2024;CALDAS;ARANZAZU;INCENDIO FORESTAL;;;
30/01/2024;CASANARE;PAZ DE ARIPORO;INCENDIO FORESTAL;;;
30/01/2024;BOYACA;CHIQUINQUIRA;INCENDIO FORESTAL;;;
30/01/2024;HUILA;PITALITO;INCENDIO FORESTAL;;;
30/01/2024;HUILA;PITALITO;INCENDIO FORESTAL;;;
30/01/2024;ANTIOQUIA;YOLOMBO;INCENDIO FORESTAL;;;
30/01/2024;HUILA;LA ARGENTINA;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;MOMPOS;INCENDIO FORESTAL;;;
30/01/2024;VALLE DEL CAUCA;SEVILLA;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;MAGANGUE;INCENDIO FORESTAL;;;
30/01/2024;BOLIVAR;MAGANGUE;INCENDIO FORESTAL;;;
30/01/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
30/01/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
30/01/2024;HUILA;PITALITO;INCENDIO FORESTAL;;;
30/01/2024;BOYACA;GARAGOA;INCENDIO FORESTAL;;;
31/01/2024;SANTANDER;SAN JOAQUIN;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;MEDELLIN;INCENDIO FORESTAL;;;
31/01/2024;META;EL DORADO;INCENDIO FORESTAL;;;
31/01/2024;NARIÑO;CUMBAL;INCENDIO FORESTAL;;;
31/01/2024;TOLIMA;ALVARADO;INCENDIO FORESTAL;;;
31/01/2024;SANTANDER;SUCRE;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;COPACABANA;SEQUIA;;;
31/01/2024;ANTIOQUIA;EL BAGRE;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;CARAMANTA;INCENDIO FORESTAL;;;
31/01/2024;BOLIVAR;SAN PABLO;INCENDIO ESTRUCTURAL;;;
31/01/2024;CUNDINAMARCA;PUERTO SALGAR;INCENDIO FORESTAL;;;
31/01/2024;CAQUETA;VALPARAISO;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;CESAR;ASTREA;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;CESAR;VALLEDUPAR;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;CHALAN;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;COLOSO;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;GALERAS;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;SAMPUES;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;BUENAVISTA;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;CAIMITO;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;COROZAL;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;COVEÑAS;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;EL ROBLE;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;MAJAGUAL;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;SAN BENITO ABAD;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;SUCRE;SAN LUIS DE SINCE;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;CORDOBA;VALENCIA;DESABASTECIMIENTO DE AGUA;;;
31/01/2024;MAGDALENA;GUAMAL;RACIONAMIENTO;;;
31/01/2024;ANTIOQUIA;YALI;SEQUIA;;;
31/01/2024;HUILA;AIPE;ACCIDENTE TRANSPORTE TERRESTRE;;;
31/01/2024;CASANARE;OROCUE;INCENDIO FORESTAL;;;
31/01/2024;CESAR;CHIRIGUANA;INCENDIO FORESTAL;;;
31/01/2024;BOYACA;CHIQUIZA;INCENDIO FORESTAL;;;
31/01/2024;CUNDINAMARCA;AGUA DE DIOS;INCENDIO FORESTAL;;;
31/01/2024;PUTUMAYO;COLON;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;VILLANUEVA;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;BETULIA;INCENDIO FORESTAL;;;
31/01/2024;CUNDINAMARCA;FUQUENE;INCENDIO FORESTAL;;;
31/01/2024;GUAVIARE;SAN JOSE DEL GUAVIARE;INCENDIO FORESTAL;;;
31/01/2024;SUCRE;SANTIAGO DE TOLU;INCENDIO FORESTAL;;;
31/01/2024;META;GRANADA;INCENDIO FORESTAL;;;
31/01/2024;VALLE DEL CAUCA;YOTOCO;INCENDIO FORESTAL;;;
31/01/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
31/01/2024;HUILA;GIGANTE;INCENDIO FORESTAL;;;
31/01/2024;SUCRE;TOLU VIEJO;INCENDIO FORESTAL;;;
31/01/2024;CUNDINAMARCA;CAQUEZA;INCENDIO FORESTAL;;;
31/01/2024;CESAR;EL PASO;INCENDIO FORESTAL;;;
31/01/2024;ATLANTICO;GALAPA;INCENDIO FORESTAL;;;
31/01/2024;ATLANTICO;GALAPA;INCENDIO FORESTAL;;;
31/01/2024;CASANARE;AGUAZUL;INCENDIO FORESTAL;;;
31/01/2024;HUILA;SAN AGUSTIN;INCENDIO FORESTAL;;;
31/01/2024;ATLANTICO;BARANOA;INCENDIO FORESTAL;;;
31/01/2024;NORTE DE SANTANDER;OCAÑA;INCENDIO FORESTAL;;;
31/01/2024;CAUCA;PUERTO TEJADA;INCENDIO FORESTAL;;;
31/01/2024;CUNDINAMARCA;TAUSA;INCENDIO FORESTAL;;;
31/01/2024;CESAR;BOSCONIA;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;YALI;INCENDIO FORESTAL;;;
31/01/2024;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;;;
31/01/2024;NARIÑO;LA FLORIDA;INCENDIO FORESTAL;;;
31/01/2024;MAGDALENA;ARACATACA;INCENDIO FORESTAL;;;
31/01/2024;MAGDALENA;GUAMAL;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;URRAO;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;BELLO;INCENDIO FORESTAL;;;
31/01/2024;SANTANDER;ZAPATOCA;INCENDIO FORESTAL;;;
31/01/2024;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;;;
31/01/2024;ANTIOQUIA;BELLO;INCENDIO FORESTAL;;;
31/01/2024;VALLE DEL CAUCA;TULUA;INCENDIO FORESTAL;;;
1/02/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
1/02/2024;RISARALDA;MARSELLA;VENDAVAL;;;
1/02/2024;BOYACA;SAMACA;INCENDIO FORESTAL;;;
1/02/2024;SANTANDER;GAMBITA;INCENDIO FORESTAL;"6°02'55.1""N 73°20'23.6""W";;
1/02/2024;CUNDINAMARCA;LENGUAZAQUE;ACCIDENTE MINERO;;;
1/02/2024;BOLIVAR;REGIDOR;EROSION;;;
1/02/2024;HUILA;PITAL;INCENDIO FORESTAL;;;
1/02/2024;CAUCA;INZA;INCENDIO FORESTAL;;;
1/02/2024;ANTIOQUIA;ITUANGO;INCENDIO FORESTAL;;;
1/02/2024;CUNDINAMARCA;CAQUEZA;VENDAVAL;;;
1/02/2024;CUNDINAMARCA;VENECIA;INCENDIO FORESTAL;;;
1/02/2024;CUNDINAMARCA;PUERTO SALGAR;INCENDIO FORESTAL;;;
1/02/2024;CUNDINAMARCA;CHOACHI;INCENDIO FORESTAL;;;
1/02/2024;CUNDINAMARCA;VENECIA;INCENDIO FORESTAL;;;
1/02/2024;META;ACACIAS;INCENDIO FORESTAL;;;
1/02/2024;META;SAN MARTIN;INCENDIO FORESTAL;;;
1/02/2024;BOYACA;BOYACA;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;BOYACA;CUBARA;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;BOYACA;RAQUIRA;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;BOYACA;ZETAQUIRA;RACIONAMIENTO;;;
1/02/2024;CALDAS;SAN JOSE;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;CORDOBA;LA APARTADA;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;CORDOBA;TUCHIN;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;CORDOBA;SAN JOSE DE URE;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;HUILA;PALESTINA;RACIONAMIENTO;;;
1/02/2024;HUILA;PITALITO;RACIONAMIENTO;;;
1/02/2024;PUTUMAYO;PUERTO LEGUIZAMO;RACIONAMIENTO;;;
1/02/2024;MAGDALENA;PLATO;RACIONAMIENTO;;;
1/02/2024;MAGDALENA;TENERIFE;RACIONAMIENTO;;;
1/02/2024;MAGDALENA;SANTA ANA;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;CORDOBA;SAN ANDRES SOTAVENTO;DESABASTECIMIENTO DE AGUA;;;
1/02/2024;CASANARE;MANI;INCENDIO FORESTAL;;;
1/02/2024;CASANARE;MANI;INCENDIO FORESTAL;;;
1/02/2024;HUILA;PITAL;INCENDIO FORESTAL;;;
1/02/2024;SUCRE;SAN LUIS DE SINCE;INCENDIO FORESTAL;;;
1/02/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
1/02/2024;LA GUAJIRA;FONSECA;INCENDIO FORESTAL;;;
1/02/2024;BOYACA;SOGAMOSO;INCENDIO FORESTAL;;;
1/02/2024;CESAR;AGUACHICA;INCENDIO FORESTAL;;;
1/02/2024;META;VILLAVICENCIO;INCENDIO FORESTAL;;;
1/02/2024;CORDOBA;SAHAGUN;INCENDIO FORESTAL;;;
1/02/2024;SUCRE;SANTIAGO DE TOLU;INCENDIO FORESTAL;;;
1/02/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
1/02/2024;BOLIVAR;TURBANA;INCENDIO FORESTAL;;;
1/02/2024;MAGDALENA;ALGARROBO;INCENDIO FORESTAL;;;
1/02/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
1/02/2024;VALLE DEL CAUCA;ANSERMANUEVO;INCENDIO FORESTAL;;;
1/02/2024;MAGDALENA;FUNDACION;INCENDIO FORESTAL;;;
1/02/2024;META;CUMARAL;INCENDIO FORESTAL;;;
1/02/2024;ATLANTICO;SABANALARGA;INCENDIO FORESTAL;;;
1/02/2024;ATLANTICO;SABANALARGA;INCENDIO FORESTAL;;;
1/02/2024;SANTANDER;VELEZ;INCENDIO FORESTAL;;;
1/02/2024;CALDAS;AGUADAS;INCENDIO FORESTAL;;;
1/02/2024;SANTANDER;LOS SANTOS;INCENDIO FORESTAL;;;
1/02/2024;ATLANTICO;BARANOA;INCENDIO FORESTAL;;;
1/02/2024;BOLIVAR;MOMPOS;INCENDIO FORESTAL;;;
1/02/2024;META;SAN MARTIN;INCENDIO FORESTAL;;;
1/02/2024;BOLIVAR;MAGANGUE;INCENDIO FORESTAL;;;
1/02/2024;CESAR;VALLEDUPAR;INCENDIO FORESTAL;;;
1/02/2024;CESAR;VALLEDUPAR;INCENDIO FORESTAL;;;
1/02/2024;VALLE DEL CAUCA;SEVILLA;INCENDIO FORESTAL;;;
1/02/2024;VALLE DEL CAUCA;ZARZAL;INCENDIO FORESTAL;;;
1/02/2024;CESAR;VALLEDUPAR;INCENDIO FORESTAL;;;
2/02/2024;BOYACA;DEPARTAMENTO;SEQUIA;;;
2/02/2024;VICHADA;PUERTO CARREÑO;INCENDIO FORESTAL;;;
2/02/2024;VICHADA;PUERTO CARREÑO;INCENDIO FORESTAL;;;
2/02/2024;CAUCA;INZA;CRECIENTE SUBITA;;;
2/02/2024;ANTIOQUIA;RETIRO;ACCIDENTE TRANSPORTE TERRESTRE;;;
2/02/2024;ANTIOQUIA;CONCORDIA;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;PUERTO BERRIO;INUNDACION;;;
2/02/2024;ANTIOQUIA;VEGACHI;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;MURINDO;SEQUIA;;;
2/02/2024;ANTIOQUIA;REMEDIOS;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;CONCEPCION;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;ITUANGO;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;ARBOLETES;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;CHIGORODO;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;RIONEGRO;INCENDIO FORESTAL;;;
2/02/2024;ANTIOQUIA;CONCORDIA;GRANIZADA;;;
2/02/2024;RISARALDA;PEREIRA;INCENDIO ESTRUCTURAL;;;
2/02/2024;ARAUCA;FORTUL;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;BOYACA;NOBSA;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;BOYACA;PAZ DE RIO;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;BOYACA;RONDON;RACIONAMIENTO;;;
2/02/2024;MAGDALENA;EL PIÑON;RACIONAMIENTO;;;
2/02/2024;MAGDALENA;SALAMINA;RACIONAMIENTO;;;
2/02/2024;RISARALDA;BALBOA;RACIONAMIENTO;;;
2/02/2024;RISARALDA;BELEN DE UMBRIA;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;RISARALDA;GUATICA;RACIONAMIENTO;;;
2/02/2024;RISARALDA;LA CELIA;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;RISARALDA;LA VIRGINIA;RACIONAMIENTO;;;
2/02/2024;RISARALDA;MISTRATO;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;RISARALDA;PEREIRA;RACIONAMIENTO;;;
2/02/2024;RISARALDA;PUEBLO RICO;RACIONAMIENTO;;;
2/02/2024;RISARALDA;QUINCHIA;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;RISARALDA;SANTUARIO;RACIONAMIENTO;;;
2/02/2024;SUCRE;LA UNION;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;SUCRE;LOS PALMITOS;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;SUCRE;PALMITO;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;SUCRE;SAN PEDRO;DESABASTECIMIENTO DE AGUA;;;
2/02/2024;ATLANTICO;PUERTO COLOMBIA;EROSION COSTERA;;;
2/02/2024;ANTIOQUIA;SALGAR;INCENDIO FORESTAL;;;
2/02/2024;CESAR;AGUACHICA;INCENDIO FORESTAL;;;
2/02/2024;ARAUCA;ARAUCA;INCENDIO FORESTAL;;;
2/02/2024;CUNDINAMARCA;FUQUENE;INCENDIO FORESTAL;;;
2/02/2024;MAGDALENA;ALGARROBO;INCENDIO FORESTAL;;;
2/02/2024;ATLANTICO;SABANAGRANDE;INCENDIO FORESTAL;;;
2/02/2024;ATLANTICO;POLONUEVO;INCENDIO FORESTAL;;;
2/02/2024;MAGDALENA;ZONA BANANERA;INCENDIO FORESTAL;;;
2/02/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
2/02/2024;TOLIMA;HONDA;INCENDIO FORESTAL;;;
2/02/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
2/02/2024;LA GUAJIRA;LA JAGUA DEL PILAR;INCENDIO FORESTAL;;;
2/02/2024;BOYACA;TUTA;INCENDIO FORESTAL;;;
2/02/2024;ARAUCA;ARAUCA;INCENDIO FORESTAL;;;
